x_norm,y_norm,z_norm
-0.7464216652491872,-0.3212489387585236,-0.13216368535633316
-0.7464216652491872,-0.3212489387585236,-0.13216368535633316
-0.7615087812910094,-0.3376982113406208,-0.1434875837662592
-0.7750871857286494,-0.35250255666450814,-0.15367909233519275
-0.7873077497225254,-0.36582646745600683,-0.16285145004723287
-0.7983062573170139,-0.37781798716835574,-0.17110657198806903
-0.8082049141520534,-0.38861035490946966,-0.17853618173482141
-0.8171137053035891,-0.3983234858764722,-0.1852228305068986
-0.8251316173399712,-0.40706530374677447,-0.19124081440176802
-0.8210324011413482,-0.4313822124121437,-0.19665699990715066
-0.8173431065625877,-0.453267430210976,-0.20153156686199503
-0.8140227414417032,-0.472964126229925,-0.20591867712135498
-0.8110344128329071,-0.4906911526469791,-0.2098670763547789
-0.8083449170849907,-0.5066454764223278,-0.21342063566486047
-0.8059243709118659,-0.5210043678201416,-0.21661883904393378
-0.8037458793560535,-0.533927370078174,-0.21949722208509992
-0.8093287949767336,-0.5408582799440897,-0.21642581761718643
-0.8143534190353455,-0.5470960988234139,-0.2136615535960642
-0.8188755806880965,-0.5527101358148057,-0.21117371597705414
-0.8229455261755722,-0.5577627691070582,-0.20893466211994502
-0.8266084771143003,-0.5623101390700856,-0.20691951364854694
-0.8299051329591557,-0.5664027720368102,-0.20510588002428867
-0.8328721232195255,-0.5700861417068623,-0.2034736097624563
-0.8091399613806696,-0.5452024214120286,-0.17935676970695513
-0.7877810157256989,-0.5228070731466782,-0.1576516136570038
-0.7685579646362257,-0.5026512597078628,-0.1381169732120478
-0.7512572186556995,-0.48451102761292897,-0.1205357968115874
-0.735686547273226,-0.4681848187274885,-0.1047127380511729
-0.7216729430289999,-0.453491230730592,-0.09047198516679981
-0.7090606992091963,-0.4402670015333851,-0.07765530757086421
-0.6713072266981841,-0.39546665009170473,-0.03781055170970718
-0.6373291014382733,-0.3551463337941923,-0.001950271434665759
-0.6067487887043533,-0.3188580491264312,0.030323980812871423
-0.5792265072438254,-0.28619859292544614,0.05937080783565495
-0.5544564539293504,-0.2568050823445596,0.08551295215616035
-0.5321634059463228,-0.23035092282176173,0.10904088204461516
