timestamp,user_id,hand_preference,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0015859603881835938,93d87c4a,Right Hand,-0.3,-0.03,0.93,-0.05,-0.03,-0.04
0.0016603469848632812,93d87c4a,Right Hand,-0.3,-0.03,0.93,-0.05,-0.03,-0.04
0.001680612564086914,93d87c4a,Right Hand,-0.3,-0.03,0.93,-0.05,-0.03,-0.04
0.0017042160034179688,93d87c4a,Right Hand,-0.3,-0.03,0.93,-0.05,-0.03,-0.04
0.001722097396850586,93d87c4a,Right Hand,-0.3,-0.03,0.93,-0.05,-0.03,-0.04
0.0017611980438232422,93d87c4a,Right Hand,-0.3,-0.03,0.93,-0.05,-0.03,-0.04
0.0017788410186767578,93d87c4a,Right Hand,-0.3,-0.02,0.91,-0.11,-0.03,-0.04
0.0017964839935302734,93d87c4a,Right Hand,-0.3,-0.02,0.91,-0.11,-0.03,-0.04
0.0018134117126464844,93d87c4a,Right Hand,-0.3,-0.02,0.91,-0.11,-0.03,-0.04
0.0018312931060791016,93d87c4a,Right Hand,-0.3,-0.02,0.91,-0.11,-0.03,-0.04
0.0018913745880126953,93d87c4a,Right Hand,-0.3,-0.02,0.91,-0.11,-0.03,-0.04
0.0019526481628417969,93d87c4a,Right Hand,-0.3,-0.02,0.91,-0.11,-0.03,-0.04
0.05094742774963379,93d87c4a,Right Hand,-0.3,-0.02,0.91,-0.11,-0.03,-0.04
0.055113792419433594,93d87c4a,Right Hand,-0.29,-0.01,0.94,-0.07,0.03,-0.09
0.05523228645324707,93d87c4a,Right Hand,-0.29,-0.01,0.94,-0.07,0.03,-0.09
0.05525493621826172,93d87c4a,Right Hand,-0.29,-0.01,0.94,-0.07,0.03,-0.09
0.055274248123168945,93d87c4a,Right Hand,-0.29,-0.01,0.94,-0.07,0.03,-0.09
0.05529332160949707,93d87c4a,Right Hand,-0.29,-0.01,0.94,-0.07,0.03,-0.09
0.05531120300292969,93d87c4a,Right Hand,-0.29,-0.01,0.94,-0.07,0.03,-0.09
0.0553286075592041,93d87c4a,Right Hand,-0.29,-0.01,0.94,-0.07,0.03,-0.09
0.0553586483001709,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.05552172660827637,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.05555129051208496,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.05557060241699219,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.055588483810424805,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.0556182861328125,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.05583524703979492,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.1238396167755127,93d87c4a,Right Hand,-0.32,-0.03,0.9,-0.02,0.03,-0.08
0.12395501136779785,93d87c4a,Right Hand,-0.31,-0.05,0.9,-0.07,-0.02,-0.03
0.12399935722351074,93d87c4a,Right Hand,-0.31,-0.05,0.9,-0.07,-0.02,-0.03
0.12401866912841797,93d87c4a,Right Hand,-0.31,-0.05,0.9,-0.07,-0.02,-0.03
0.12403607368469238,93d87c4a,Right Hand,-0.31,-0.05,0.9,-0.07,-0.02,-0.03
0.1240544319152832,93d87c4a,Right Hand,-0.31,-0.05,0.9,-0.07,-0.02,-0.03
0.12409186363220215,93d87c4a,Right Hand,-0.31,-0.05,0.9,-0.07,-0.02,-0.03
0.12410926818847656,93d87c4a,Right Hand,-0.31,-0.05,0.9,-0.07,-0.02,-0.03
0.12412643432617188,93d87c4a,Right Hand,-0.31,-0.01,0.9,-0.08,-0.01,-0.03
0.12414407730102539,93d87c4a,Right Hand,-0.31,-0.01,0.9,-0.08,-0.01,-0.03
0.12416434288024902,93d87c4a,Right Hand,-0.31,-0.01,0.9,-0.08,-0.01,-0.03
0.12418174743652344,93d87c4a,Right Hand,-0.31,-0.01,0.9,-0.08,-0.01,-0.03
0.12421536445617676,93d87c4a,Right Hand,-0.31,-0.01,0.9,-0.08,-0.01,-0.03
0.12423181533813477,93d87c4a,Right Hand,-0.31,-0.01,0.9,-0.08,-0.01,-0.03
0.12426090240478516,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.12444376945495605,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.12448716163635254,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.12450599670410156,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.12452483177185059,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.17511725425720215,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.17519903182983398,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.17521977424621582,93d87c4a,Right Hand,-0.32,-0.05,0.89,0.01,0.0,-0.06
0.17523837089538574,93d87c4a,Right Hand,-0.32,-0.04,0.9,-0.04,-0.03,-0.04
0.17525553703308105,93d87c4a,Right Hand,-0.32,-0.04,0.9,-0.04,-0.03,-0.04
0.1752915382385254,93d87c4a,Right Hand,-0.32,-0.04,0.9,-0.04,-0.03,-0.04
0.1753087043762207,93d87c4a,Right Hand,-0.32,-0.04,0.9,-0.04,-0.03,-0.04
0.17532801628112793,93d87c4a,Right Hand,-0.32,-0.04,0.9,-0.04,-0.03,-0.04
0.17535972595214844,93d87c4a,Right Hand,-0.32,-0.04,0.9,-0.04,-0.03,-0.04
0.17747282981872559,93d87c4a,Right Hand,-0.32,-0.04,0.9,-0.04,-0.03,-0.04
0.17752861976623535,93d87c4a,Right Hand,-0.31,-0.02,0.91,-0.03,-0.04,-0.03
0.17761898040771484,93d87c4a,Right Hand,-0.31,-0.02,0.91,-0.03,-0.04,-0.03
0.17816734313964844,93d87c4a,Right Hand,-0.31,-0.02,0.91,-0.03,-0.04,-0.03
0.1787865161895752,93d87c4a,Right Hand,-0.31,-0.02,0.91,-0.03,-0.04,-0.03
0.17914342880249023,93d87c4a,Right Hand,-0.31,-0.02,0.91,-0.03,-0.04,-0.03
0.18044352531433105,93d87c4a,Right Hand,-0.31,-0.02,0.91,-0.03,-0.04,-0.03
0.1805112361907959,93d87c4a,Right Hand,-0.31,-0.02,0.91,-0.03,-0.04,-0.03
0.23275136947631836,93d87c4a,Right Hand,-0.31,-0.02,0.9,0.02,-0.05,-0.02
0.2328352928161621,93d87c4a,Right Hand,-0.31,-0.02,0.9,0.02,-0.05,-0.02
0.23287749290466309,93d87c4a,Right Hand,-0.31,-0.02,0.9,0.02,-0.05,-0.02
0.23289704322814941,93d87c4a,Right Hand,-0.31,-0.02,0.9,0.02,-0.05,-0.02
