file_name,char_name,x_norm_mean,x_norm_median,x_norm_std,x_norm_var,x_norm_min,x_norm_max,x_norm_range,x_norm_rms,x_norm_skewness,x_norm_kurtosis,x_norm_peak_to_peak,x_norm_energy,x_norm_zero_crossing_rate,y_norm_mean,y_norm_median,y_norm_std,y_norm_var,y_norm_min,y_norm_max,y_norm_range,y_norm_rms,y_norm_skewness,y_norm_kurtosis,y_norm_peak_to_peak,y_norm_energy,y_norm_zero_crossing_rate,z_norm_mean,z_norm_median,z_norm_std,z_norm_var,z_norm_min,z_norm_max,z_norm_range,z_norm_rms,z_norm_skewness,z_norm_kurtosis,z_norm_peak_to_peak,z_norm_energy,z_norm_zero_crossing_rate,sma,x_norm_dominant_freq,x_norm_spectral_energy,x_norm_spectral_entropy,x_norm_spectral_centroid,x_norm_band_power_0_10Hz,x_norm_fft_coef_0,x_norm_fft_coef_1,x_norm_fft_coef_2,x_norm_fft_coef_3,x_norm_fft_coef_4,y_norm_dominant_freq,y_norm_spectral_energy,y_norm_spectral_entropy,y_norm_spectral_centroid,y_norm_band_power_0_10Hz,y_norm_fft_coef_0,y_norm_fft_coef_1,y_norm_fft_coef_2,y_norm_fft_coef_3,y_norm_fft_coef_4,z_norm_dominant_freq,z_norm_spectral_energy,z_norm_spectral_entropy,z_norm_spectral_centroid,z_norm_band_power_0_10Hz,z_norm_fft_coef_0,z_norm_fft_coef_1,z_norm_fft_coef_2,z_norm_fft_coef_3,z_norm_fft_coef_4,magnitude_mean,magnitude_var,magnitude_rms,magnitude_max,magnitude_min,magnitude_range,correlation_xy,correlation_xz,correlation_yz,covariance_xy,covariance_xz,covariance_yz,angle_xy_xz,angle_xy_yz,angle_xz_yz,avg_window_slope,total_peaks,total_troughs,peaks_per_window,troughs_per_window,activity_counts,svm,tilt_x,tilt_y,jerk_x_mean,jerk_y_mean,jerk_z_mean,jerk_magnitude,auc_x,auc_y,auc_z,entropy_x,entropy_y,entropy_z,autocorr_x,autocorr_y,autocorr_z
খ_01083526_Right Hand_20250423_122739_preprocessed.csv,খ_01083526_Right Hand_20250423_122739_preprocessed,-1.2454736823139355e-17,-0.5107078568058507,1.0,1.0,-1.4296804161769991,3.256402085216799,4.686082501393798,1.0,1.35545292285984,1.1054544574890945,4.686082501393798,1.0,0.004820333041191937,-1.2454736823139355e-17,-0.1592149772705569,1.0,1.0,-2.5835894771378656,3.691053275008189,6.274642752146054,1.0,1.4806359611275284,3.149000619256962,6.274642752146054,1.0,0.007887817703768623,-1.5568421028924194e-18,0.03190196672701505,1.0,1.0,-3.287421287263022,3.4779857566105026,6.765407043873525,1.0,0.26339817081313666,2.369147903103306,6.765407043873525,1.0,0.014460999123575811,2.037359254137482,0.0876424189307625,1140.999918725416,6.655646901919784,3.6646414158609866,11364.542761231252,8.826273045769994e-15,427.39505743105565,1053.5210325327416,217.33434475310196,342.4786297628828,0.4820333041191937,1140.999983024967,5.985148099227504,2.0791587409307475,11368.538586099756,2.7533531010703882e-14,554.4191943624224,29.33309614899998,254.4618351453792,113.62839754587358,0.6573181419807187,1140.999998874507,5.876064586513258,1.9189500104288564,11368.579218948382,2.55351295663786e-14,56.42621091610427,21.473863960244408,125.04495882898976,218.38058343074698,1.3843495498958927,1.083576323703044,1.7320508075688772,5.078543451929178,0.3440757107698211,4.734467741159357,0.10098807181042825,0.5774922373082246,0.15294195472271813,0.10103234540613645,0.5777454123355411,0.15300900511935236,45.440754153402985,45.440754153402985,89.11849169319406,-0.00019552574899240555,160,159,7.2727272727272725,7.2272727272727275,3521,1.3843495498958927,82.87498365109819,82.87498365109819,0.0199145619511862,0.02161676852197718,0.026268463426164994,0.04440435946932096,1846.6743329016297,1448.9947633562767,1352.4981429645773,1.4189385332046727,1.4189385332046731,1.4189385332046727,0.9994697555320615,0.9992499485297925,0.9990531801983831
খ_01083526_Right Hand_20250423_122752_preprocessed.csv,খ_01083526_Right Hand_20250423_122752_preprocessed,1.2058425723548582e-16,-0.3553831598434461,1.0,1.0,-1.2149971006045694,3.4853876390422927,4.7003847396468625,1.0,1.984036240143227,3.364402459026726,4.7003847396468625,1.0,0.007636826474331778,2.4116851447097163e-17,-0.1529111265482754,0.9999999999999999,0.9999999999999998,-3.2525072077720902,3.327837746208248,6.5803449539803385,0.9999999999999999,0.7348501516831163,2.6061881421526207,6.5803449539803385,0.9999999999999998,0.009333899024183284,-2.2308087588564877e-16,0.0308777440473066,1.0,1.0,-3.5647581519468794,3.157725577610216,6.722483729557096,1.0,-0.17606404457625754,3.020614299445339,6.722483729557096,1.0,0.018667798048366567,1.8888524070224415,0.04242681374628765,1178.4999991681614,5.896595112155367,1.7210553229819252,11768.96403135946,1.538769112130467e-13,904.7992664438491,756.3922508770404,510.8575491481841,112.28914305715199,0.4242681374628765,1178.4999980859845,5.790021686364912,1.6729763707693552,11768.886141621162,9.836575998178887e-14,107.81636000653221,219.94285142369569,113.64555973355098,188.03306470805285,0.5939753924480271,1178.499999810428,5.951351198207384,1.9387235410596455,11768.428272738014,4.808931031163866e-13,107.65548490820089,47.76667100575261,148.3961261634065,127.22948468442469,1.283189420985225,1.3534249098716042,1.7320508075688772,5.3462988112148775,0.06713454044197403,5.279164270772903,0.1559577458052197,0.5480292437686843,0.21050413875754967,0.15602394179240356,0.5482618538042399,0.21059348686398321,62.20672474074584,88.79217718381588,29.00109807543828,0.0005258293759799546,150,147,6.521739130434782,6.391304347826087,2745,1.283189420985225,-28.393019421382995,-6.1701750950296095,0.019506292449065665,0.02234845610274556,0.026216779392941432,0.04433240306665917,1656.0155179010167,1490.2616892518233,1305.0821487149624,1.4189385332046727,1.4189385332046724,1.4189385332046722,0.9994785388836617,0.9992937996786592,0.9990400988801437
খ_041c8727_Right Hand_20250425_143712_preprocessed.csv,খ_041c8727_Right Hand_20250425_143712_preprocessed,-2.7536604292432946e-16,-0.4405081728275725,1.0,1.0,-0.8627810457475357,4.360398780478932,5.223179826226468,1.0,2.216954961168091,5.161560213476177,5.223179826226468,1.0,0.004152249134948097,-2.9503504599035304e-17,0.0469502350827582,1.0,1.0,-2.2113245557300134,3.14121648735275,5.352541043082764,1.0,0.9019198786291882,1.7964044939069677,5.352541043082764,1.0,0.010380622837370242,-6.294080981127531e-16,-0.0881581166545216,1.0,1.0,-2.483573822700685,4.51272239117909,6.996296213879775,1.0,1.2291159829365368,4.026384541547443,6.996296213879775,1.0,0.01660899653979239,1.9607849871185865,0.06920415224913494,722.4999930760384,5.16086619057229,1.6116921282986625,7199.501629350927,3.8702374638432957e-13,688.3990074825276,425.74702555920993,274.38832158637706,238.20972117230414,0.6920415224913494,722.4998931843469,5.688859272142118,2.7209976966808407,7197.975584988751,3.5083047578154947e-14,185.88625001156538,191.3333178085715,74.3605727367672,99.75429466249076,0.8996539792387542,722.4999882126209,6.0578282583531395,2.663622015257281,7195.960913268149,9.259260025373806e-13,133.5052880611814,119.2819858013207,147.83625971558294,222.55423930814487,1.3294071194624453,1.2326767107225634,1.7320508075688772,6.379135086777759,0.21803834572700262,6.161096741050756,-0.08669772294348077,0.5634144982524361,0.03464053834532866,-0.08675776291781838,0.5638046744977632,0.03466452763781158,66.5131966978622,89.71419240297254,23.772610899165286,-0.001911812316827671,97,98,6.928571428571429,7.0,2078,1.3294071194624453,23.62937773065682,2.683775159468985,0.015806326479877106,0.028752522112013835,0.037066127499738796,0.05591538452858848,1054.3195212950736,943.2590959002225,834.777205660107,1.4189385332046724,1.4189385332046727,1.4189385332046727,0.9995942469119283,0.9988013764727276,0.9975172715816785
খ_041c8727_Right Hand_20250425_143721_preprocessed.csv,খ_041c8727_Right Hand_20250425_143721_preprocessed,6.068692405068472e-17,-0.3620239940324427,1.0,1.0000000000000002,-0.667502416687246,4.940562579159961,5.608064995847207,1.0,2.880303435268089,8.784018286607253,5.608064995847207,1.0,0.004270462633451958,-2.5286218354451963e-17,-0.0173430246776251,1.0,1.0000000000000002,-2.741948610686081,3.586474633223723,6.328423243909804,1.0,0.6389049142569274,2.7891921984341916,6.328423243909804,1.0000000000000002,0.013523131672597865,-4.349229556965738e-16,-0.0042027928018229,1.0,1.0000000000000002,-3.1457836295273838,4.386107677854967,7.531891307382351,1.0,0.7724960401173208,4.453096263774968,7.531891307382351,1.0,0.016370106761565837,1.7862596500421843,0.07117437722419928,702.4999997180713,5.189916856075225,1.60057780645631,6999.4668919242085,2.5757174171303632e-14,586.2430073403884,453.62907339423185,337.925642309226,223.25466523654265,0.6405693950177935,702.4999828267531,5.561989967298146,2.388856008142153,6998.333419998901,2.930988785010413e-14,30.962431525324142,98.22824603052995,165.59045723025432,165.60348775849516,0.9252669039145907,702.4999680571062,5.817531666864135,2.4951079813882733,6997.260798568301,6.394884621840902e-13,48.11442589359378,76.99654823417711,166.14821565006943,218.70053747090893,1.2143060144624676,1.5254609032402788,1.7320508075688772,6.858687214501687,0.23474164348827353,6.623945571013413,-0.21418407926235794,0.5043946154790976,-0.07701119174390055,-0.21433663202536538,0.5047538709032281,-0.07706604302007143,82.67106165420888,88.7208421185602,8.608096227230918,-0.0022323925600120633,81,81,5.785714285714286,5.785714285714286,1546,1.2143060144624676,-7.943471810590412,3.3274042417265695,0.015813578202899664,0.028692853280432626,0.03411910785983681,0.0523036622603302,905.5794408070217,810.6062216707287,792.6573524835603,1.4189385332046718,1.4189385332046722,1.4189385332046722,0.9995252484845418,0.9986780709493754,0.9978271328613203
খ_0e4e9ee0_Right Hand_20250426_005741_preprocessed.csv,খ_0e4e9ee0_Right Hand_20250426_005741_preprocessed,9.288140336733336e-17,-0.48678199695811325,1.0,1.0,-1.208394560813273,2.776420827357756,3.984815388171029,1.0,1.2359359041241418,0.23462687068329258,3.984815388171029,1.0,0.006535947712418301,3.483052626275001e-17,-0.01923990455341025,1.0,1.0,-2.301518420334196,3.2097309212026257,5.511249341536821,1.0,0.6415468715848421,1.3064073843295265,5.511249341536821,1.0,0.016339869281045753,-2.147882452869584e-16,0.1143820080077601,1.0,1.0000000000000002,-2.366814013546384,3.273324614530897,5.640138628077281,1.0,0.10554076853739239,1.6711775587531976,5.640138628077281,1.0,0.00980392156862745,2.0776612416239493,0.08169934640522876,611.9999803322152,5.254647689819259,2.5444272509853114,6088.809445521577,1.7030821197749901e-13,616.2239000477025,279.1406565850325,168.31791606173513,60.6991846096662,0.8169934640522876,611.9999930847038,4.787404361834957,1.6468463889372429,6089.337157880283,3.7192471324942744e-14,69.24662197326181,130.73783643226335,188.7968807876691,226.28232261441556,0.5718954248366013,611.9999990143473,4.931092422457646,1.7161864624826042,6089.294972212579,2.615685446016869e-13,83.12444708512866,94.8425413591407,215.34611441238295,199.84435319015705,1.4013085475981124,1.03633435442847,1.7320508075688772,4.1122163230074245,0.1528304365435696,3.959385886463855,0.3083708762876144,0.3299659495557244,-0.0301106102516129,0.30862301927721997,0.33023575000507494,-0.03013523053800015,68.18323545936208,86.77800794861386,25.038756592024058,0.0013005576075837044,70,70,5.833333333333333,5.833333333333333,1836,1.4013085475981124,-23.385221057213755,-9.211026540816668,0.022874991727080258,0.02862214721440161,0.029516306545305834,0.05231133510867195,985.9878585478478,778.282690764394,778.1327292532636,1.4189385332046722,1.4189385332046716,1.418938533204673,0.9993464916144547,0.9989211570124421,0.9989434761858976
খ_0e4e9ee0_Right Hand_20250426_005748_preprocessed.csv,খ_0e4e9ee0_Right Hand_20250426_005748_preprocessed,0.0,-0.4778006384921224,1.0,1.0000000000000002,-1.8743680447018207,2.899243491939166,4.773611536640987,1.0,0.9587921369717657,0.021175494173466092,4.773611536640987,1.0000000000000002,0.007789678675754625,1.037793674430526e-17,-0.0415434647129111,1.0,1.0,-3.0084626217546107,2.614034992106596,5.622497613861206,1.0,0.05103442756562848,0.7251447032329605,5.622497613861206,1.0,0.010710808179162609,2.2139598387851224e-16,0.0678576293863283,1.0,1.0,-2.010616803194267,3.0045656024527267,5.015182405646994,0.9999999999999999,0.3953999131607841,0.8039667404422879,5.015182405646994,0.9999999999999998,0.010710808179162609,2.2028723135876156,0.09737098344693282,513.4999965647505,4.872658339381245,1.8167872900369044,5119.287038421217,1.2212453270876722e-15,471.80048892676183,141.7935728032349,151.9578341447995,48.04609503652371,0.5842259006815969,513.4999702810275,4.668893053542847,1.8749071017967953,5119.291565931679,7.438494264988549e-15,100.96358629402592,101.37470513352343,145.75917933318922,180.38660316578114,0.8763388510223954,513.49998983957,4.629764682621477,2.0365126267621925,5119.160678222723,2.1077584122508597e-13,26.702050598540566,104.26126723204253,196.674055440589,79.31004241722084,1.475573899944983,0.8226816658011541,1.7320508075688772,4.018519096329628,0.4459332740269774,3.572585822302651,0.332680177899045,0.5672886158622332,0.060185699303522924,0.33300442758510657,0.5678415287431906,0.06024435982915988,90.0,87.31622484053102,2.68377515946891,0.003455639774278164,40,37,4.0,3.7,1682,1.475573899944983,0.0,2.6837751594689845,0.02848750317172606,0.03028938188549166,0.032542008462690786,0.05919636854745596,852.8278378798364,708.7838323064907,700.033108930102,1.4189385332046733,1.4189385332046727,1.4189385332046722,0.9990060997186828,0.9989577141968454,0.9987602136899766
খ_117fb6fc_Right Hand_20250423_122409_preprocessed.csv,খ_117fb6fc_Right Hand_20250423_122409_preprocessed,-6.759027212937932e-17,-0.3109068108505597,1.0,1.0,-2.549961363947668,3.658205554004713,6.208166917952381,1.0,1.3020271606033833,2.0206941581162505,6.208166917952381,1.0,0.005945303210463734,4.0131724076818974e-17,-0.01927603028620105,1.0,1.0,-2.675976243125235,3.749357754333416,6.425333997458651,1.0,0.8691706746095449,2.826280455262408,6.425333997458651,1.0,0.020808561236623068,3.210537926145518e-16,0.01067028506709275,0.9999999999999998,0.9999999999999996,-2.8370377017744373,3.455410265963238,6.292447967737676,0.9999999999999999,0.8093896283111269,2.874927614066869,6.292447967737676,0.9999999999999998,0.025564803804994055,1.8116180845348797,0.059453032104637336,840.9999944951032,5.713979539826867,1.977255363218741,8368.862894802754,1.0413891970983968e-13,596.8950690670142,372.96701645575496,327.59437360537817,209.37722039242536,0.535077288941736,840.9999940647008,5.991119632324926,2.319185334099996,8367.815756201657,7.593925488436071e-14,160.80083828874953,43.0058119237403,94.20987727087054,135.4409097308029,0.6539833531510107,840.9999984100855,5.867884803492683,2.2413087676173773,8368.412697441432,5.495603971894525e-13,125.35015676873277,109.70630571353688,65.15766617883,178.52075816183188,1.1938552682382804,1.5747095984997002,1.7320508075688772,5.1061159760307655,0.012006519152831815,5.094109456877933,-0.08931344829179722,0.7422912547940154,0.05495866524257885,-0.08936657943295831,0.7427328319830658,0.05499135927306223,79.79683600593145,86.3693419324662,13.833822061602334,0.00220842382442751,113,115,7.0625,7.1875,1679,1.1938552682382804,-11.888658039627973,7.125016348901798,0.022192268147251983,0.028647000829734044,0.026175986097197713,0.050689155279572476,1155.3064266712565,980.9950133186484,910.6052028742517,1.4189385332046733,1.4189385332046724,1.418938533204673,0.999232784653005,0.998585989754462,0.9987295232294554
খ_117fb6fc_Right Hand_20250423_122435_preprocessed.csv,খ_117fb6fc_Right Hand_20250423_122435_preprocessed,-7.602514868215064e-16,-0.10132414991705255,1.0,1.0,-1.9882119895952304,2.3939266744537586,4.382138664048989,0.9999999999999999,0.03340706265452211,-1.1891603654026137,4.382138664048989,0.9999999999999999,0.00720164609053498,-3.50885301609926e-16,0.0351811588131549,0.9999999999999999,0.9999999999999999,-2.8034916927108444,2.2299472925495336,5.0334389852603785,1.0,-0.06559361557989167,-0.4026777620931301,5.0334389852603785,1.0,0.01594650205761317,-8.808683092499185e-15,0.0191016433831819,1.0,1.0,-3.3899102741295986,2.6235145205301507,6.013424794659749,1.0,-0.35420150542156353,0.5827790971133457,6.013424794659749,1.0000000000000002,0.04218106995884774,2.50876814009659,0.05144032921810699,971.9999515927983,6.874019706904594,3.63904832477749,9685.137217914567,1.4764856004489957e-12,1143.7566593484016,74.27678516392878,308.8886904709646,88.12196053451329,0.05144032921810699,971.9996249731206,6.995577829663024,3.8329170405983115,9683.1867981239,7.891465259035613e-13,936.144872216431,140.39113213784904,484.6899503586105,114.11550660739363,0.6687242798353908,971.9999981546871,7.479653292761356,4.57195649390891,9668.670101410436,1.7116308370646038e-11,173.40639195378543,128.16292845009536,125.20197107505926,140.35783111776843,1.6294659299611103,0.3448407830959733,1.7320508075688772,3.8915890657519894,0.12884711858789788,3.7627419471640913,-0.6695209582775962,0.43203921976889653,0.036577397711720167,-0.6698655393163393,0.4322615765469558,0.0365962229292764,85.52218629945402,89.04428809285193,5.4335256076939675,-0.0003001785259083131,200,200,10.526315789473685,10.526315789473685,4087,1.6294659299611103,4.932806162040013,2.2811154980144233,0.04948569772395523,0.05535043085010095,0.09563263733271331,0.13596324678698316,1751.048442411056,1613.0360696648968,1511.2571203782213,1.4189385332046727,1.4189385332046716,1.4189385332046731,0.9980408948516417,0.9974914308743366,0.9918909414607572
খ_1703ad9a_Right Hand_20250425_144128_preprocessed.csv,খ_1703ad9a_Right Hand_20250425_144128_preprocessed,8.593109427181862e-17,-0.6394538608026952,0.9999999999999999,0.9999999999999998,-0.8798285667946606,3.429117227562124,4.308945794356784,0.9999999999999999,1.4366629082327753,1.2559894664603792,4.308945794356784,0.9999999999999998,0.0045351473922902496,6.444832070386396e-17,-0.0905415713317593,1.0000000000000002,1.0000000000000004,-2.406887895605238,3.6441657809956016,6.05105367660084,1.0000000000000002,0.7172020119738599,2.030578560201487,6.05105367660084,1.0000000000000004,0.009070294784580499,6.981901409585263e-17,-0.0358746157264659,1.0,1.0,-2.4982916583572514,3.2252364739561146,5.7235281323133655,1.0,0.7141036230859077,1.955661198887582,5.7235281323133655,1.0,0.017384731670445956,1.9987631927799796,0.07558578987150416,661.4999927674828,5.041766146867866,1.8566681400922882,6579.623536208332,1.73749903353837e-13,727.7664031446972,362.1015546291137,178.54906371732372,153.40154659209927,0.8314436885865457,661.4999956224295,5.153452252740263,1.9699424171635755,6579.070390877998,8.260059303211165e-14,73.5381111414622,42.216808719677445,75.96860088776478,132.64986731338925,0.9070294784580499,661.4999977464119,5.3320099891121995,2.1599670672220723,6578.632171926189,1.0480505352461478e-13,77.77534298172093,69.37157230386369,108.69581052907645,139.01513693488448,1.3586564805412482,1.1540525678832683,1.7320508075688772,4.9616615754244515,0.1342424243382893,4.827419151086162,0.16156454501958642,0.40246320788638273,0.25301418366594647,0.16168675723215797,0.40276764299068407,0.25320557109685876,51.618756128363664,65.9854850627729,62.39575880886345,0.0039466285301967595,89,91,6.846153846153846,7.0,1937,1.3586564805412482,50.9061411137705,42.70938995736147,0.01602437750294291,0.028344221923388577,0.032852541491140815,0.05124168206882786,1059.8349552178995,810.6696918232891,773.1560007122912,1.418938533204673,1.4189385332046736,1.4189385332046736,0.9996256005822016,0.9987080244804506,0.9983254985163929
খ_1703ad9a_Right Hand_20250425_144137_preprocessed.csv,খ_1703ad9a_Right Hand_20250425_144137_preprocessed,5.583832893988999e-17,-0.36821674360108814,1.0,1.0000000000000002,-1.2850034415143603,2.70914901507521,3.9941524565895703,1.0,0.8957093716502853,-0.34956460577669013,3.9941524565895703,1.0000000000000002,0.007858546168958742,-1.0469686676229374e-17,-0.11102043419084509,0.9999999999999999,0.9999999999999998,-1.9931775126108429,2.657721320067033,4.650898832677876,0.9999999999999999,0.5932683990461453,0.4591739566125268,4.650898832677876,0.9999999999999998,0.009823182711198428,-6.979791117486249e-17,-0.042446380255288255,1.0,1.0000000000000002,-2.172980853471696,3.1822920020513727,5.355272855523069,1.0,0.7757225326171179,1.5684279648254158,5.355272855523069,1.0000000000000002,0.022593320235756387,2.179159542744883,0.09823182711198429,508.9999465734738,5.155553852110684,2.562544271447133,5078.943756210117,7.105427357601002e-15,587.8488164498534,246.04830676386968,145.1917816928078,96.62702226476749,0.7858546168958743,508.9999887090556,4.923018975293303,2.0243064103794315,5079.030598947293,2.842170943040401e-14,100.90750470571305,76.13420082331503,140.2535135230306,185.1912058694049,0.8840864440078586,508.99999982178775,4.942489110831045,2.066665149196018,5078.847159584774,7.283063041541027e-14,51.53913737832296,119.02594417813431,149.51254731030403,103.64186119808463,1.4645635873490948,0.8550534986111495,1.7320508075688772,4.165765437641242,0.18429420603259306,3.9814712316086487,0.18050711210341452,0.32341441194378645,0.11518725004306414,0.18068460188916027,0.32373242021511756,0.11530051184251651,52.121040422747626,88.43348463243635,39.44547494481604,0.0021252554310025795,57,58,5.7,5.8,1594,1.4645635873490948,-38.65980825409009,8.530765609948133,0.020456822991652104,0.03148687649186335,0.035670060865864286,0.05793755541593884,859.6516267968291,718.9214754432325,639.1732049490473,1.4189385332046727,1.4189385332046733,1.4189385332046724,0.9994914821366728,0.99870274184314,0.9984015187289897
খ_1923bd89_Right Hand_20250426_011519_preprocessed.csv,খ_1923bd89_Right Hand_20250426_011519_preprocessed,7.256606663081874e-17,-0.3796602139074971,1.0,1.0,-1.1196195197267622,2.619816768148234,3.7394362878749963,1.0,1.0712445689074273,0.07171849230583627,3.7394362878749963,1.0,0.006808510638297872,8.163682495967109e-17,-0.0848374807802205,1.0,1.0,-2.5022170166669677,2.676223062807079,5.178440079474047,1.0,0.1984352752540184,0.4209803787328279,5.178440079474047,1.0,0.010212765957446808,2.721227498655703e-16,0.0074267253659938,0.9999999999999999,0.9999999999999998,-2.134931978992382,3.0561292825281794,5.191061261520561,1.0,0.5723367023597484,0.9316690440582986,5.191061261520561,1.0,0.017872340425531916,2.212144119595064,0.0851063829787234,587.499953348649,5.146951475826918,2.4735170511974545,5849.068829827254,4.884981308350689e-14,617.497852848396,197.0730723838868,92.20594484751058,100.74850951954795,0.5106382978723404,587.4999913156031,4.72486068760094,1.6524653296280083,5849.5276626827335,5.240252676230739e-14,66.27256449543984,161.62746237088714,300.5289884408081,156.16925815820292,0.6808510638297872,587.4999780621182,4.735456143111068,2.0174190495900106,5849.3728136321415,3.0375701953744283e-13,21.751283393940227,120.33230005086253,200.02173884822838,104.81533353386605,1.5164979907338954,0.7002338441000575,1.7320508075688772,3.9441137834528988,0.4945030703507952,3.4496107131021034,0.29706580219822193,0.5590599100603559,0.1276027420618759,0.29731883950844185,0.559536111005893,0.12771143264284857,80.14346453743019,77.59817200223492,22.25836346033493,-0.0011518353602757657,46,46,4.181818181818182,4.181818181818182,1925,1.5164979907338954,14.93141717813755,16.69924423399362,0.019831758007979768,0.025103884811899093,0.02719559245730801,0.04637719219532561,964.5088732439333,830.2439182910047,803.5168414876625,1.4189385332046724,1.4189385332046736,1.4189385332046727,0.9994950248332058,0.9992705043549521,0.999189110051888
খ_1923bd89_Right Hand_20250426_011527_preprocessed.csv,খ_1923bd89_Right Hand_20250426_011527_preprocessed,3.072617235719352e-17,-0.4592651581139474,0.9999999999999998,0.9999999999999996,-2.148909757312301,3.0179495476741915,5.166859304986493,0.9999999999999998,0.9208444142576163,0.5040592415612002,5.166859304986493,0.9999999999999996,0.006486486486486486,-1.536308617859676e-17,0.0086590618481428,0.9999999999999999,0.9999999999999999,-2.4367731002644266,2.4766314102219127,4.913404510486339,0.9999999999999999,0.016364357472602307,0.637922590741351,4.913404510486339,0.9999999999999999,0.01945945945945946,1.6899394796456437e-16,0.1863236678411571,1.0,1.0,-2.471660528575663,2.942910367596259,5.414570896171922,0.9999999999999999,0.20950658408716014,0.8583117652420804,5.414570896171922,0.9999999999999999,0.010810810810810811,2.1771702062071303,0.10810810810810811,462.49998569333354,4.752433853441308,2.0677046720947017,4599.204687311337,3.042011087472929e-14,397.90363722847945,225.18655958472766,92.05516084007874,43.47847406578894,0.972972972972973,462.49998575660106,4.712801944478548,2.087577535489379,4598.931441506216,1.404432126150823e-14,42.58105643145989,69.33273204812085,114.26308580836856,185.52387717065497,0.972972972972973,462.4999617288377,4.853918523104975,2.2818932722210468,4598.814781101537,1.5898393712632242e-13,73.33557609152112,165.41974728637223,254.2517936948503,171.55226165056914,1.4151343841392445,0.9973946748268403,1.7320508075688772,4.107160095646775,0.3509900207914152,3.75617007485536,0.5429025594866185,0.4651634361031724,0.3118433971038858,0.5434901163691795,0.4656668597353186,0.3121808899578942,80.7931037786541,87.67952739291535,11.527368828430513,-0.01288465179883322,39,42,4.333333333333333,4.666666666666667,1436,1.4151343841392445,10.304846468766033,-5.194428907734806,0.030354489350107063,0.03673844935007972,0.03659833714391036,0.06509467559878407,752.396518771075,594.3583528137326,666.3638733596758,1.418938533204673,1.4189385332046731,1.418938533204673,0.9987759953263321,0.9981210104025595,0.9982764446608768
খ_22487d84_Right Hand_20250426_011707_preprocessed.csv,খ_22487d84_Right Hand_20250426_011707_preprocessed,5.268157447711586e-17,-0.4452313059470797,1.0,1.0,-0.9558950101651044,3.028034452328286,3.98392946249339,1.0,1.289685194830368,0.769984765499911,3.98392946249339,1.0,0.0074142724745134385,-1.975559042891845e-17,0.0112116605595799,1.0,1.0000000000000002,-2.4505778402192595,2.9766930332118684,5.427270873431128,1.0,0.3037056846499823,1.0914598943075742,5.427270873431128,1.0000000000000002,0.015755329008341055,-1.975559042891845e-17,0.1131795118715618,1.0,1.0,-2.3725890382124906,3.5125563253163623,5.885145363528853,1.0,0.5551870240609357,2.3170438022328277,5.885145363528853,1.0,0.009267840593141797,2.077389062788673,0.09267840593141798,539.4999653872165,4.900097138381771,2.2292787617245198,5389.154862767873,6.639133687258436e-14,588.5772970831937,202.35357422165154,144.40149153487363,75.80598742599783,0.8341056533827618,539.4999810664395,4.790328514735895,1.9374957887819326,5389.043740038515,2.831068712794149e-15,51.287830107259474,71.5629719660747,113.53977614412234,195.99992317030578,0.9267840593141797,539.4999977050106,4.772760970753445,1.818270792185124,5389.103249312327,2.353672812205332e-14,66.9304711511259,70.05075915445124,186.54326734191298,207.76403071067557,1.4316881503635304,0.9502690401086528,1.7320508075688772,4.514175441400956,0.3102774999595363,4.2038979414414195,0.22117588132501909,0.37978080502365585,0.10126827136541784,0.22138105375667502,0.3801331063270173,0.10136221224794607,28.75171850208128,75.62414074895935,75.62414074895935,0.0062748003269401205,45,42,4.5,4.2,1632,1.4316881503635304,-69.44395478041653,45.0,0.021622521810801733,0.03019137892991061,0.030932594599527356,0.054269953599061574,868.9126937223864,675.9281985254114,695.9207589021847,1.4189385332046716,1.418938533204674,1.418938533204672,0.9992728882386107,0.9985832396153714,0.9986531202892298
