file_name,char_name,x_norm_mean,x_norm_median,x_norm_std,x_norm_var,x_norm_min,x_norm_max,x_norm_range,x_norm_rms,x_norm_skewness,x_norm_kurtosis,x_norm_peak_to_peak,x_norm_energy,x_norm_zero_crossing_rate,y_norm_mean,y_norm_median,y_norm_std,y_norm_var,y_norm_min,y_norm_max,y_norm_range,y_norm_rms,y_norm_skewness,y_norm_kurtosis,y_norm_peak_to_peak,y_norm_energy,y_norm_zero_crossing_rate,z_norm_mean,z_norm_median,z_norm_std,z_norm_var,z_norm_min,z_norm_max,z_norm_range,z_norm_rms,z_norm_skewness,z_norm_kurtosis,z_norm_peak_to_peak,z_norm_energy,z_norm_zero_crossing_rate,sma,x_norm_dominant_freq,x_norm_spectral_energy,x_norm_spectral_entropy,x_norm_spectral_centroid,x_norm_band_power_0_10Hz,x_norm_fft_coef_0,x_norm_fft_coef_1,x_norm_fft_coef_2,x_norm_fft_coef_3,x_norm_fft_coef_4,y_norm_dominant_freq,y_norm_spectral_energy,y_norm_spectral_entropy,y_norm_spectral_centroid,y_norm_band_power_0_10Hz,y_norm_fft_coef_0,y_norm_fft_coef_1,y_norm_fft_coef_2,y_norm_fft_coef_3,y_norm_fft_coef_4,z_norm_dominant_freq,z_norm_spectral_energy,z_norm_spectral_entropy,z_norm_spectral_centroid,z_norm_band_power_0_10Hz,z_norm_fft_coef_0,z_norm_fft_coef_1,z_norm_fft_coef_2,z_norm_fft_coef_3,z_norm_fft_coef_4,magnitude_mean,magnitude_var,magnitude_rms,magnitude_max,magnitude_min,magnitude_range,correlation_xy,correlation_xz,correlation_yz,covariance_xy,covariance_xz,covariance_yz,angle_xy_xz,angle_xy_yz,angle_xz_yz,avg_window_slope,total_peaks,total_troughs,peaks_per_window,troughs_per_window,activity_counts,svm,tilt_x,tilt_y,jerk_x_mean,jerk_y_mean,jerk_z_mean,jerk_magnitude,auc_x,auc_y,auc_z,entropy_x,entropy_y,entropy_z,autocorr_x,autocorr_y,autocorr_z
ঘ_75267423_Right Hand_20250426_011930_preprocessed.csv,ঘ_75267423_Right Hand_20250426_011930_preprocessed,0.0,-0.3421289415433093,1.0,1.0000000000000002,-1.2083698373980971,3.732609840160383,4.94097967755848,1.0,1.8202011445332125,3.1695995768479186,4.94097967755848,1.0000000000000002,0.005082592121982211,-4.514248638882466e-17,-0.2159475979196861,1.0,1.0,-1.96041593065656,2.4921285440782994,4.452544474734859,1.0,0.7803617409366858,0.12646249652967123,4.452544474734859,1.0,0.012706480304955527,3.9725388022165703e-16,0.0250700587420295,0.9999999999999999,0.9999999999999999,-2.032039856049198,2.539117309764657,4.571157165813855,1.0,0.2766859960584066,-0.21969905166983228,4.571157165813855,1.0,0.015247776365946633,2.240273098396204,0.12706480304955528,393.49998800205844,4.234593177703253,1.5411703513826593,3919.729737600888,8.715250743307479e-15,402.46958062924455,192.92441831699492,111.3209887681828,172.16945868317094,0.7623888182973317,393.4999958394616,4.483460014259046,1.9051653898481669,3919.4381954471296,1.9761969838327786e-14,84.78434484148322,141.49954255427076,200.1504406749777,225.11578804474118,0.889453621346887,393.4999712663177,4.753175084621915,2.5854714308676128,3918.9228859245754,3.3034686097721533e-13,56.60691701121542,107.64335504096817,28.376063325316277,193.50903769391974,1.4715430464785109,0.8345610623607427,1.7320508075688772,4.641421520074669,0.2700276875400582,4.3713938325346104,0.06947778039391624,0.5945219412180083,0.4525845171449028,0.06956617451655481,0.5952783304561992,0.4531603244186242,90.0,83.51692630710276,6.483073692897206,-0.006958920856493489,24,27,3.4285714285714284,3.857142857142857,1294,1.4715430464785109,0.0,-6.4830736928972374,0.021654580271659483,0.034563651937200776,0.04129165437638762,0.06285951258364207,580.807922321038,591.1189601905241,590.2382975889277,1.4189385332046724,1.4189385332046727,1.418938533204673,0.9994488789026431,0.9988488372563569,0.99828663473338
