file_name,char_name,x_norm_mean,x_norm_median,x_norm_std,x_norm_var,x_norm_min,x_norm_max,x_norm_range,x_norm_rms,x_norm_skewness,x_norm_kurtosis,x_norm_peak_to_peak,x_norm_energy,x_norm_zero_crossing_rate,y_norm_mean,y_norm_median,y_norm_std,y_norm_var,y_norm_min,y_norm_max,y_norm_range,y_norm_rms,y_norm_skewness,y_norm_kurtosis,y_norm_peak_to_peak,y_norm_energy,y_norm_zero_crossing_rate,z_norm_mean,z_norm_median,z_norm_std,z_norm_var,z_norm_min,z_norm_max,z_norm_range,z_norm_rms,z_norm_skewness,z_norm_kurtosis,z_norm_peak_to_peak,z_norm_energy,z_norm_zero_crossing_rate,sma,x_norm_dominant_freq,x_norm_spectral_energy,x_norm_spectral_entropy,x_norm_spectral_centroid,x_norm_band_power_0_10Hz,x_norm_fft_coef_0,x_norm_fft_coef_1,x_norm_fft_coef_2,x_norm_fft_coef_3,x_norm_fft_coef_4,y_norm_dominant_freq,y_norm_spectral_energy,y_norm_spectral_entropy,y_norm_spectral_centroid,y_norm_band_power_0_10Hz,y_norm_fft_coef_0,y_norm_fft_coef_1,y_norm_fft_coef_2,y_norm_fft_coef_3,y_norm_fft_coef_4,z_norm_dominant_freq,z_norm_spectral_energy,z_norm_spectral_entropy,z_norm_spectral_centroid,z_norm_band_power_0_10Hz,z_norm_fft_coef_0,z_norm_fft_coef_1,z_norm_fft_coef_2,z_norm_fft_coef_3,z_norm_fft_coef_4,magnitude_mean,magnitude_var,magnitude_rms,magnitude_max,magnitude_min,magnitude_range,correlation_xy,correlation_xz,correlation_yz,covariance_xy,covariance_xz,covariance_yz,angle_xy_xz,angle_xy_yz,angle_xz_yz,avg_window_slope,total_peaks,total_troughs,peaks_per_window,troughs_per_window,activity_counts,svm,tilt_x,tilt_y,jerk_x_mean,jerk_y_mean,jerk_z_mean,jerk_magnitude,auc_x,auc_y,auc_z,entropy_x,entropy_y,entropy_z,autocorr_x,autocorr_y,autocorr_z
ঘ_5a43b542_Right Hand_20250426_013141_preprocessed.csv,ঘ_5a43b542_Right Hand_20250426_013141_preprocessed,0.0,-0.5966583892905539,1.0,1.0000000000000002,-1.0467760286211705,2.916378079518161,3.9631541081393316,1.0,1.186220797753553,0.276369967177013,3.9631541081393316,1.0000000000000002,0.006396588486140725,1.515016494157996e-17,-0.07832191982531805,1.0,1.0,-2.157174241872615,2.670548818518503,4.8277230603911185,1.0,1.0737567997231456,1.1050811931728628,4.8277230603911185,1.0,0.007462686567164179,3.6360395859791906e-16,0.12534243686975793,1.0,1.0000000000000002,-2.5975974678604885,2.5551196552544924,5.15271712311498,1.0,-0.17746098224433698,0.8099784127255378,5.15271712311498,1.0,0.010660980810234541,2.1649633442921155,0.10660980810234541,468.9999536923607,5.073375986615515,2.916533586223421,4678.612391245314,7.771561172376096e-15,487.54994850243895,186.33140955077283,24.659423470865505,46.903762201782754,0.9594882729211087,468.9999920343332,4.496586133967285,1.8348654071261241,4679.100789691021,2.7755575615628914e-14,53.95094432274832,75.69466916523547,195.72452099630343,175.67349638777597,0.9594882729211087,468.99996153131616,4.875364513063719,2.6244868319148025,4678.48622233133,3.282929483816588e-13,53.80125013485789,78.63505376351767,102.57107327739729,84.05770616238688,1.4472953725852005,0.9053361044934655,1.7320508075688774,3.9376818802796927,0.4323291297428788,3.505352750536814,0.37118646432105545,0.50581212690161,0.5079053414256198,0.3715826078262007,0.5063519477414198,0.5084473962190303,90.0,87.61405596961119,2.3859440303888775,-0.011918681655315955,41,42,4.555555555555555,4.666666666666667,1542,1.4472953725852005,0.0,2.3859440303888126,0.02454614631355014,0.03159478315170881,0.03723550665164796,0.05945681671905894,782.3210257034057,616.2490152960604,631.4511440425767,1.4189385332046733,1.4189385332046731,1.4189385332046733,0.9991935907901798,0.9985165123885705,0.9982206209766058
