timestamp,user_id,hand_preference,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004070281982421875,33b0f5de,Right Hand,-0.26,0.08,0.92,-0.07,-0.02,-0.04
0.00419306755065918,33b0f5de,Right Hand,-0.26,0.08,0.92,-0.07,-0.02,-0.04
0.004235029220581055,33b0f5de,Right Hand,-0.28,0.09,0.94,-0.07,-0.01,-0.04
0.004274129867553711,33b0f5de,Right Hand,-0.28,0.09,0.94,-0.07,-0.01,-0.04
0.004349231719970703,33b0f5de,Right Hand,-0.28,0.09,0.94,-0.07,-0.01,-0.04
0.004411220550537109,33b0f5de,Right Hand,-0.28,0.09,0.94,-0.07,-0.01,-0.04
0.0045013427734375,33b0f5de,Right Hand,-0.28,0.09,0.94,-0.07,-0.01,-0.04
0.004580974578857422,33b0f5de,Right Hand,-0.28,0.09,0.94,-0.07,-0.01,-0.04
0.004629850387573242,33b0f5de,Right Hand,-0.28,0.09,0.94,-0.07,-0.01,-0.04
0.004677534103393555,33b0f5de,Right Hand,-0.29,0.07,0.92,-0.1,-0.04,-0.04
0.004715442657470703,33b0f5de,Right Hand,-0.29,0.07,0.92,-0.1,-0.04,-0.04
0.004750728607177734,33b0f5de,Right Hand,-0.29,0.07,0.92,-0.1,-0.04,-0.04
0.004822969436645508,33b0f5de,Right Hand,-0.29,0.07,0.92,-0.1,-0.04,-0.04
0.005346059799194336,33b0f5de,Right Hand,-0.29,0.07,0.92,-0.1,-0.04,-0.04
0.005413532257080078,33b0f5de,Right Hand,-0.29,0.07,0.92,-0.1,-0.04,-0.04
0.10767531394958496,33b0f5de,Right Hand,-0.29,0.07,0.92,-0.1,-0.04,-0.04
0.11628913879394531,33b0f5de,Right Hand,-0.27,0.06,0.93,-0.09,-0.02,-0.02
0.11645674705505371,33b0f5de,Right Hand,-0.27,0.06,0.93,-0.09,-0.02,-0.02
0.1165471076965332,33b0f5de,Right Hand,-0.27,0.06,0.93,-0.09,-0.02,-0.02
0.11658954620361328,33b0f5de,Right Hand,-0.27,0.06,0.93,-0.09,-0.02,-0.02
0.11664772033691406,33b0f5de,Right Hand,-0.27,0.06,0.93,-0.09,-0.02,-0.02
0.11668515205383301,33b0f5de,Right Hand,-0.27,0.06,0.93,-0.09,-0.02,-0.02
0.11672163009643555,33b0f5de,Right Hand,-0.27,0.06,0.93,-0.09,-0.02,-0.02
0.11675763130187988,33b0f5de,Right Hand,-0.28,0.07,0.92,-0.04,0.0,-0.03
0.11679434776306152,33b0f5de,Right Hand,-0.28,0.07,0.92,-0.04,0.0,-0.03
