x_norm,y_norm,z_norm
-0.9690102182919206,-0.2016818819938008,-0.042550696886385554
-0.9690102182919206,-0.2016818819938008,-0.042550696886385554
-0.9690102182919206,-0.2016818819938008,-0.042550696886385554
-0.9690102182919206,-0.19505491875152628,-0.042550696886385554
-0.9690102182919206,-0.18909065183347912,-0.042550696886385554
-0.9690102182919206,-0.18372281160723672,-0.042550696886385554
-0.9690102182919206,-0.17889175540361854,-0.042550696886385554
-0.9690102182919206,-0.1745438048203622,-0.042550696886385554
-0.9690102182919206,-0.1706306492954315,-0.042550696886385554
-0.9690102182919206,-0.16710880932299385,-0.042550696886385554
-0.964506085864842,-0.16062567172666278,-0.039320640144060115
-0.9604523666804713,-0.15479084788996486,-0.03641358907596719
-0.9568040194145377,-0.1495395064369367,-0.03379724311468366
-0.9535205068751974,-0.14481329912921134,-0.031442531749528484
-0.9505653455897912,-0.1405597125522585,-0.02932329152088861
-0.9479057004329257,-0.13673148463300092,-0.027415975315112872
-0.9455120197917466,-0.13328607950566917,-0.02569939072991463
-0.956870104495921,-0.14343914137561958,-0.03384463483021256
-0.9670923807296781,-0.15257689705857497,-0.04117535452048062
-0.9762924293400592,-0.16080087717323477,-0.047773002241722165
-0.9845724730894023,-0.16820245927642857,-0.053710885190839525
-0.9920245124638112,-0.174863883169303,-0.059054979845045
-0.9987313479007791,-0.18085916467289,-0.0638646650338301
-1.0047674997940503,-0.18625491802611835,-0.06819338170373664
-1.0147041689250726,-0.18779761442288656,-0.0753192834489779
-1.023647171142993,-0.18918604117997792,-0.08173259501969483
-1.0316958731391213,-0.1904356252613602,-0.08750457543334017
-1.0389397049356368,-0.19156025093460421,-0.09269935780562105
-1.0454591535525006,-0.19257241404052383,-0.09737466194067389
-1.051326657307678,-0.1934833608358515,-0.10158243566222154
-1.0566074106873378,-0.19430321295164643,-0.10536943201161439
-1.0613600887290315,-0.1950410798558618,-0.10877772872606796
-1.0611333665394775,-0.19901864169079292,-0.10861513902675077
-1.060929316568879,-0.20259844734223095,-0.1084688082973653
-1.06074567159534,-0.20582027242852513,-0.1083371106409183
-1.0605803911191551,-0.2087199150061899,-0.10821858275011602
-1.0604316386905888,-0.2113295933260882,-0.10811190764839383
-1.060297761504879,-0.21367830381399663,-0.10801590005684406
-1.0962103314543683,-0.22241910649538882,-0.14669017413235433
-1.1285316444089084,-0.23028582890864177,-0.18149702080031344
-1.157620826067995,-0.23736587908056941,-0.2128231828014768
-1.1838010895611726,-0.2437379242353043,-0.24101672860252363
-1.2073633267050325,-0.24947276487456574,-0.2663909198234658
-1.2285693401345064,-0.25463412144990094,-0.2892276919223139
-1.247654752221033,-0.2592793423677027,-0.30978078681127724
-1.2242944312552002,-0.2634600411937243,-0.30243811827274075
-1.2032701423859509,-0.26722267013714374,-0.2958297165880577
-1.1843482824036262,-0.27060903618622123,-0.289882155071843
-1.1673186084195342,-0.27365676563039093,-0.2845293497072499
-1.1519919018338511,-0.27639972213014363,-0.2797118248791163
-1.1381978659067367,-0.27886838297992117,-0.275376052533796
-1.1257832335723335,-0.2810901777447209,-0.27147385742300745
-1.1010976671901351,-0.26320890330621705,-0.24858154136934524
-1.0788806574461565,-0.24711575631156368,-0.22797845692104943
-1.058885348676576,-0.23263192401637556,-0.20943568091758288
-1.0408895707839534,-0.2195964749507064,-0.19274718251446307
-1.024693370680593,-0.2078645707916041,-0.1777275339516553
-1.0101167905875685,-0.19730585704841205,-0.1642098502451285
-0.9969978685038469,-0.1878030146795392,-0.1520439349092543
-0.9851908386284972,-0.17925045654755362,-0.14109461110696733
-0.9475397171782115,-0.1682396726076292,-0.12801016294258358
-0.9136537078729544,-0.15832996706169739,-0.1162341595946383
-0.8831562994982229,-0.14941123207035875,-0.10563575658148748
-0.8557086319609645,-0.14138437057815387,-0.09609719386965203
-0.8310057311774319,-0.13416019523516956,-0.0875124874289999
-0.8087731204722526,-0.12765843742648364,-0.07978625163241318
-0.7887637708375913,-0.12180685539866631,-0.07283263941548512
-0.7932760183017887,-0.1231673948159052,-0.07949461538955141
-0.7973370410195663,-0.12439188029142023,-0.08549039376621105
-0.8009919614655661,-0.12549391721938374,-0.09088659430520478
-0.8042813898669661,-0.12648575045455088,-0.09574317479029924
-0.807241875428226,-0.1273784003662013,-0.10011409722688422
-0.8099063124333599,-0.1281817852866867,-0.10404792741981068
-0.8123043057379803,-0.12890483171512354,-0.10758837459344452
-0.7784294402955108,-0.08316683080479509,-0.17860596863854916
-0.7479420613972881,-0.04200262998549951,-0.24252180327914316
-0.7205034203888876,-0.004954849248133442,-0.3000460544556777
-0.6958086434813273,0.02838815341549598,-0.35181788051455914
-0.6735833442645229,0.05839685581276246,-0.39841252396755233
-0.6535805749693991,0.08540468797030232,-0.4403477030752462
-0.6355780826037875,0.10971173691208819,-0.47808936427217075
-0.6193758394747372,0.1183341544751464,-0.5475874835149825
-0.6047938206585919,0.12609433028189881,-0.6101357908335131
-0.5916700037240611,0.13307848850797596,-0.6664292674201905
-0.5798585684829832,0.1393642309114454,-0.7170933963482001
-0.5692282767660133,0.1450213990745679,-0.7626911123834089
-0.5596610142207403,0.15011285042137815,-0.803729056815097
-0.5510504779299947,0.1546951566335074,-0.8406632068036161
-0.5748299222578732,0.16875967708783549,-0.8739039417932835
-0.596231422152964,0.1814177454967308,-0.903820603283984
-0.6154927720585455,0.19281000706473655,-0.9307455986256143
-0.632827986973569,0.20306304247594173,-0.9549780944330816
-0.6484296803970901,0.21229077434602636,-0.9767873406598024
-0.6624712044782591,0.22059573302910254,-0.9964156622638509
