x_norm,y_norm,z_norm
-0.30116539600233905,-0.15692608803003316,-0.0077514828146718695
-0.30116539600233905,-0.15692608803003316,-0.0077514828146718695
-0.30116539600233905,-0.15692608803003316,-0.0077514828146718695
-0.30116539600233905,-0.15692608803003316,-0.0077514828146718695
-0.30116539600233905,-0.15692608803003316,-0.0077514828146718695
-0.30116539600233905,-0.15692608803003316,-0.0077514828146718695
-0.30116539600233905,-0.15692608803003316,-0.0077514828146718695
-0.30561641469110046,-0.15692608803003316,-0.0077514828146718695
-0.30962233151098567,-0.15692608803003316,-0.0077514828146718695
-0.31322765664888247,-0.15692608803003316,-0.0077514828146718695
-0.31647244927298956,-0.15692608803003316,-0.0077514828146718695
-0.3193927626346859,-0.15692608803003316,-0.0077514828146718695
-0.32202104466021264,-0.15692608803003316,-0.0077514828146718695
-0.3243864984831867,-0.15692608803003316,-0.0077514828146718695
-0.3220643882351019,-0.16100223770613575,-0.011020615272558203
-0.3199744890118256,-0.16467077241462802,-0.013962834484655939
-0.318093579710877,-0.16797245365227112,-0.016610831775543792
-0.31640076134002315,-0.1709439667661498,-0.01899402933734286
-0.3148772248062547,-0.1736183285686407,-0.02113890714296224
-0.3135060419258631,-0.1760252541908825,-0.02306929716801954
-0.31227197733351064,-0.17819148725090012,-0.024806648190571177
-0.31116131920039347,-0.180141097004916,-0.02310113165298128
-0.310161726880588,-0.18189574578353032,-0.021566166769150522
-0.30926209379276315,-0.1834749296842832,-0.02018469837370269
-0.30845242401372075,-0.18489619519496078,-0.01894137681779972
-0.3077237212125825,-0.18617533415457052,-0.017822387417486936
-0.30706788869155816,-0.18732655921821934,-0.016815296957205284
-0.3064776394226363,-0.18836266177550323,-0.015908915542952012
-0.30594641508060655,-0.1933713037531613,-0.015093172270124036
-0.30546831317277984,-0.19787908153305359,-0.014359003324578746
-0.30503802145573566,-0.20193608153495662,-0.013698251273587914
-0.30465075891039606,-0.20558738153666936,-0.013103574427696238
-0.30430222261959033,-0.20887355153821083,-0.012568365266393764
-0.3039885399578651,-0.2118311045395982,-0.012086677021221756
-0.3037062255623124,-0.21449290224084686,-0.011653157600566622
-0.30790316129507644,-0.21688852017197058,-0.01453212257986348
-0.31168040345456416,-0.21904457630998195,-0.017123191061230617
-0.315079921398103,-0.22098502683419222,-0.019455152694461037
-0.31813948754728794,-0.22273143230598139,-0.02155391816436831
-0.32089309708155445,-0.2243031972305917,-0.02344280708728511
-0.3233713456623943,-0.225717785662741,-0.025142807117910226
-0.32560176938515006,-0.22699091525167533,-0.02667280714547276
-0.32315813204686894,-0.22813673188171618,-0.021511542254506518
-0.3209588584424159,-0.22916796684875304,-0.016866403852636574
-0.31897951219840825,-0.23009607831908616,-0.012685779290953627
-0.31719810057880127,-0.23093137864238603,-0.008923217185439118
-0.315594830121155,-0.23168314893335584,-0.005536911290475951
-0.31415188670927335,-0.23235974219522876,-0.0024892359850091006
-0.3128532376385799,-0.23296867613091432,0.00025367178991091957
-0.3116844534749558,-0.2253644173208262,0.002722288787339119
-0.31063254772769405,-0.21852058439174687,0.004944044085024317
-0.3096858325551585,-0.21236113475557541,0.006943623852940923
-0.3088337888998765,-0.20681763008302115,0.008743245644065905
-0.30806694961012265,-0.20182847587772232,0.010362905256078532
-0.30737679424934433,-0.1973382370929533,0.011820598906889862
-0.3067556544246438,-0.1932970221866612,0.013132523192619986
-0.3061966285824133,-0.1937360784471009,0.01431325504977717
-0.3056935053244059,-0.19413122908149666,0.015375913721218454
-0.30524069439219914,-0.19448686465245282,0.01633230652551568
-0.3048331645532131,-0.19480693666631343,0.017193060049383115
-0.3044663876981256,-0.19509500147878792,0.017967738220864022
-0.30413628852854696,-0.19535425981001495,0.018664948575196877
-0.3038391992759262,-0.1955875923081193,0.019292437894096154
-0.3035718189485675,-0.1917214418803107,0.01985717828110572
-0.30333117665394466,-0.18824190649528288,0.02036544462941415
-0.3031145985887841,-0.18511032464875782,0.02082288434289181
-0.3029196783301395,-0.18229190098688533,0.02123458008502188
-0.30274425009735934,-0.17975531969120007,0.021605106252938877
-0.30258636468785727,-0.17747239652508334,0.02193857980406428
-0.3024442678193054,-0.17541776567557832,0.02223870600007707
-0.29786536194884733,-0.17764474758712637,0.019239687118602068
-0.293744346665435,-0.17964903130751955,0.01654057012527471
-0.29003543291036393,-0.18145288665587347,0.014111364831280162
-0.2866974105308,-0.18307635646939197,0.011925080066685068
-0.2836931903891924,-0.18453747930155864,0.009957423778549192
-0.2809893922617456,-0.18585248985050867,0.008186533119227086
-0.2785559739470435,-0.18703599934456364,0.0065927315258370095
-0.28081691615257304,-0.19217730756531567,0.008427442549672527
-0.28285176413754964,-0.19680448496399255,0.010078682471124312
-0.2846831273240285,-0.20096894462280168,0.011564798400431063
-0.28633135419185957,-0.20471695831572995,0.012902302736806995
-0.2878147583729075,-0.2080901706393654,0.01410605663954526
-0.28914982213585066,-0.2111260617306373,0.0151894351520097
-0.2903513795224994,-0.21385836371278197,0.016164475813227802
-0.28698176248172197,-0.20408898646840462,0.017042012408324314
-0.2839491071450222,-0.1952965469484649,0.01783179534391085
-0.2812197173419924,-0.1873833513805191,0.0185425999859388
-0.2787632665192657,-0.18026147536936785,0.01918232416376392
-0.27655246077881157,-0.17385178695933184,0.019758075923806566
-0.27456273561240296,-0.16808306739029932,0.0202762525078452
-0.27277198296263505,-0.16289121977817023,0.020742611433479826
-0.2756113242666055,-0.1622947066033565,0.014624069550778288
-0.27816673144017884,-0.1617578447460241,0.009117381856346795
-0.2804665978963948,-0.16127466907442492,0.0041613629313585945
