x_norm,y_norm,z_norm
-1.2177008312401991,0.15083936006001025,-0.1603294629783634
-1.2328529590979254,0.14580706693343906,-0.1533751149165119
-1.2464898741698793,0.141278003119525,-0.14711620166084546
-1.2587630977346373,0.13720184568700233,-0.1414831797307459
-1.26980899894292,0.13353330399773194,-0.13641345999365628
-1.2797503100303742,0.13023161647738857,-0.13185071223027545
-1.288697490009083,0.12726009770907956,-0.12774423924323275
-1.296749951989921,0.12458573081760144,-0.12404841355489443
-1.3090478770585836,0.11714650748869997,-0.11376782237353827
-1.3201160096203801,0.11045120649268862,-0.1045152903103178
-1.3300773289259968,0.10442543559627843,-0.0961880114534194
-1.339042516301052,0.09900224178950924,-0.08869346048221094
-1.3471111849386015,0.09412136736341699,-0.08194836460812313
-1.3543729867123964,0.08972858037993395,-0.07587777832144406
-1.3609086083088113,0.08577507209479922,-0.0704142506634331
-1.3617399584596765,0.08724920776474912,-0.051588379647520236
-1.3624881735954553,0.08857592986770405,-0.03464509573319851
-1.363161567217656,0.08976997976036348,-0.019396140210308926
-1.3637676214776364,0.09084462466375696,-0.005672080239708248
-1.3643130703116186,0.09181180507681111,0.006679573733832335
-1.3648039742622033,0.09268226744855984,0.017796062310018654
-1.365245787817729,0.09346568358313369,0.027800902028586445
-1.3807955478754286,0.08913846497767898,0.029850909713445995
-1.394790331927358,0.08524396823276975,0.03169591662981964
-1.4073856375740945,0.08173892116235143,0.033356422854555874
-1.4187214126561574,0.07858437879897497,0.03485087845681851
-1.4289236102300138,0.07574529067193612,0.03619588849885482
-1.4381055880464848,0.07319011135760117,0.03740639753668756
-1.4463693680813086,0.0708904499746997,0.03849585567073693
-1.4538067701126498,0.06882075473008839,0.039476367991381274
-1.4503990133690396,0.056893442756795844,0.04035882907996139
-1.4473320322997905,0.04615886198083255,0.0411530440596834
-1.4445717493374663,0.03649773928246558,0.041867837541433146
-1.4420874946713746,0.02780272885393531,0.0425111516750081
-1.439851665471892,0.019977219468258065,0.04309013439522536
-1.4378394191923576,0.012934261021148547,0.04361121884342102
-1.4360283975407768,0.00659559841874998,0.04408019484679704
