x_norm,y_norm,z_norm
-0.27411350840582627,0.021785278891614985,0.1882357310223228
-0.27411350840582627,0.021785278891614985,0.1882357310223228
-0.27411350840582627,0.021785278891614985,0.1882357310223228
-0.27411350840582627,0.021785278891614985,0.1882357310223228
-0.27411350840582627,0.021785278891614985,0.1882357310223228
-0.24712605926369582,0.01620245344403312,0.20846401874644374
-0.22283735503577842,0.011177910541209441,0.2266694776981525
-0.20097752123065277,0.006655821928668133,0.24305439075469032
-0.18130367080603962,0.0025859421773809566,0.2578008125055747
-0.16359720542388784,-0.0010769495987775041,0.27107259208137013
-0.14766138657995123,-0.004373552197320121,0.2830171936995863
-0.13331914962040825,-0.007340494536008476,0.2937673351559809
-0.13053142978511853,-0.006288859009106751,0.2976629516884156
-0.12802248193335775,-0.005342387034895198,0.3011690065676072
-0.12576442886677305,-0.004490562258104802,0.3043244559588791
-0.12373218110684682,-0.0037239199589934476,0.3071643604110246
-0.1219031581229132,-0.0030339418897932287,0.3097202744179555
-0.12025703743737298,-0.002412961627513028,0.3120205970241931
-0.11877552882038675,-0.0018540793914608464,0.31409088736980684
-0.15117648249276228,0.0005098564368467336,0.2986156163458979
-0.1803373407979002,0.0026373986823235588,0.2846878724243807
-0.20658211327252438,0.004552186703252701,0.27215290289501526
-0.2302024084996861,0.00627549592208893,0.2608714303185859
-0.2514606742041316,0.007826474219041535,0.25071810499979974
-0.2705931133381326,0.009222354686298881,0.24158011221289177
-0.2878123085587335,0.01047864710683049,0.2333559187046747
-0.31005644654280695,0.00416554302186645,0.2230643891581191
-0.33007617072847306,-0.0015162506546011823,0.21380201256621917
-0.3480939224955725,-0.00662986496342205,0.20546587363350935
-0.36430989908596206,-0.011232117841360831,0.19796334859407047
-0.37890427801731263,-0.015374145431505734,0.1912110760585753
-0.3920392190555282,-0.019101970262636145,0.18513403077662968
-0.40386066598992215,-0.02245701261065352,0.17966469002287866
-0.4043796748025778,-0.038503143434893514,0.1863013049011433
-0.4048467827339679,-0.0529446611767095,0.19227425829158148
-0.40526717987221894,-0.06594202714434388,0.19764991634297596
-0.40564553729664493,-0.07763965651521483,0.20248800858923088
-0.4059860589786283,-0.0881675229489987,0.20684229161086023
-0.4062925284924133,-0.09764260273940417,0.21076114633032672
-0.4065683510548198,-0.1061701745507691,0.21428811557784644
-0.4135634536465183,-0.12128875644444001,0.20879312173313389
-0.419859045979047,-0.13489548014874386,0.2038476272728925
-0.42552507907832277,-0.14714153148261727,0.19939668225867538
-0.43062450886767095,-0.15816297768310336,0.19539083174588012
-0.4352139956780844,-0.16808227926354083,0.19178556628436436
-0.43934453380745636,-0.17700965068593458,0.18854082736900007
-0.44306201812389123,-0.18504428496608896,0.18562056234517232
-0.4700217720080467,-0.19599733944994915,0.1685435468779266
-0.49428555050378664,-0.2058550884854233,0.15317423295740545
-0.5161229511499527,-0.21472706261735006,0.13934185042893632
-0.5357766117315019,-0.22271183933608413,0.12689270615331422
-0.5534649062548964,-0.2298981383829448,0.11568847630525414
-0.5693843713259513,-0.23636580752511938,0.10560466944200005
-0.5837118898899007,-0.2421867097530765,0.09652924326507145
-0.5898597943119227,-0.25114740538995917,0.09125111509499588
-0.5953929082917424,-0.2592120314631536,0.08650079974192783
-0.6003727108735801,-0.2664701949290285,0.08222551592416673
-0.6048545331972341,-0.273002542048316,0.0783777604881817
-0.6088881732885227,-0.2788816544556747,0.07491478059579522
-0.6125184493706824,-0.28417285562229755,0.07179809869264744
-0.6157856978446262,-0.2889349366722581,0.06899308497981417
-0.611979359185643,-0.30624740232824704,0.06068906185994406
-0.608553654392558,-0.321828621418637,0.05321544105206103
-0.6054705200787815,-0.33585171859998797,0.04648918232496639
-0.6026956991963828,-0.34847250606320385,0.040435549470581096
-0.600198360402224,-0.3598312147800981,0.034987279901634194
-0.5979507554874809,-0.370054052625303,0.030083837289582114
-0.5959279110642122,-0.37925460668598737,0.02567073893873524
-0.590733919940504,-0.3875351053406033,0.024588705812133158
-0.5860593279291667,-0.39498755412975767,0.02361487599819138
-0.5818521951189631,-0.40169475803999655,0.022738429165643843
-0.5780657755897798,-0.40773124155921153,0.021949627016350996
-0.5746579980135149,-0.41316407672650507,0.021239705081987467
-0.5715909981948765,-0.4180536283770692,0.020600775341060227
-0.568830698358102,-0.42245422486257694,0.020025738574225804
-0.5663464285050047,-0.4133881689885096,0.02528771626239503
-0.5641105856372173,-0.4052287187018489,0.0300234961817473
-0.5620983270562087,-0.3978852134438543,0.03428569810916425
-0.5602872943333008,-0.39127605871165916,0.038121679843839504
-0.5586573648826838,-0.3853278194526836,0.04157406340504726
-0.5571904283771285,-0.3799744041196055,0.044681208610134346
-0.5558701855221287,-0.37515633031983525,0.047477639294712715
-0.5715491226664605,-0.3689591220841814,0.01820711763007158
-0.5856601660963591,-0.36338163467209295,-0.008136351868105348
-0.5983601051832678,-0.3583618960012133,-0.031845474416464424
-0.6097900503614856,-0.35384413119742164,-0.053183684709987716
-0.6200770010218817,-0.34977814287400916,-0.07238807397415868
-0.6293352566162381,-0.34611875338293796,-0.08967202431191268
-0.6376676866511589,-0.3428253028409738,-0.10522757961589105
-0.6620340293964192,-0.35660967369595176,-0.1539046440593933
-0.6839637378671535,-0.3690156074654318,-0.19771400205854547
-0.7037004754908143,-0.3801809478579639,-0.2371424242577822
-0.721463539352109,-0.3902297542112428,-0.2726280042370955
-0.7374502968272744,-0.3992736799291938,-0.30456502621847725
-0.7518383785549231,-0.4074132130753497,-0.33330834600172093
-0.7647876521098069,-0.41473879290689003,-0.35917733380664024
